,content,date,id,images,sumber,title,url
0," JAKARTA, KOMPAS.com - Sebanyak 60 perusahaan dan UKM tercatat masuk dalam nominasi dan memenangkan  penghargaan bisnis berkelanjutan Sustainable Business Award (SBA). Sustainable Business Awards adalah platform penghargaan berkelanjutan sejak 2012 yang mengakui kepemimpinan dalam praktik bisnis berkelanjutan. “SBA tidak hanya sebuah seremonial, tetapi juga menunjukkan kepemimpinan dan kreativitas untuk berinovasi secara kolektif demi masa depan yang lebih berkelanjutan dan inklusif,” kata Shinta Kamdani, Presiden Indonesia Business Council for Sustainable Development (IBCSD) dalam pernyataannya, Senin (7/1/2019).  Baca juga: Kepala Bappenas: UKM Penting untuk Pembangunan Berkelanjutan SBA memberikan penghargaan kepada perusahaan melalui penilaian pada praktik dengan metodologi yang menilai proses dan kinerja pada 11 kategori, yakni strategi dan manajemen berkelanjutan, tenaga kerja, komunitas, manajemen energi, pengelolaan air, produktivitas pengelolaan limbah dan material, manajemen rantai pasok, pemanfaatan lahan dan keragaman hayati, tanggung jawab dan etika bisnis, keterlibatan dengan pemangku kepentingan, serta Tujuan Pembangunan Berkelanjutan PBB. PT Vale Indonesia Tbk dinyatakan sebagai pemenang keseluruhan untuk 2018, menyoroti kinerja konsisten mereka di 12 kategori. “Kepemimpinan keberlanjutan Indonesia terbukti dalam penghargaan tahun ini, baik dalam hal keterlibatan bisnis maupun negara, memimpin dengan memberi contoh di kawasan ini. Bisnis dapat dan harus memperkuat momentum ini lebih jauh untuk maju dan mencapai tujuan PBB 2030 tepat waktu,"" jelas Tony Gourlay, CEO Global Initiatives. Baca juga: Agenda Pembangunan Berkelanjutan Ingatkan Empat Negara Ini Beberapa perusahaan lain yang memenangkan penghargaan tersebut seperti PT Holcim Indonesia Tbk yang memenangkan kategori Best, Strategy & Sustainability Management. Kemudian, Vale Indonesia juga memenangkan kategori Best Workforce. Adapun PT Pertamina (Persero) memenangkan penghargaan Best Energy Management. PT Multi Bintang Indonesia Tbk memenangkan kategori Best Water Management dan Best Waste and Material Productivity.       ",2019-01-07,"[1, 0]",https://asset.kompas.com/crop/66x2:947x589/750x500/data/photo/2019/01/07/2347452589.JPG,kompas,Penghargaan Bisnis Berkelanjutan Libatkan 60 Perusahaan,https://ekonomi.kompas.com/read/2019/01/07/233301726/penghargaan-bisnis-berkelanjutan-libatkan-60-perusahaan
1,"JAKARTA, KOMPAS.com - Layanan pesan antar makanan online,  Go-Food, menyebutkan ada lima daerah yang mencatatkan pertumbuhan tertinggi dalam pemesanan makanan selama 2018 di Indonesia. Jenis makanan yang dipesan pun sangat bervariasi dan beragam.  ""Dari semua operasional Go-Food, Sukabumi, Samarinda, Balikpapan, Padang, dan Cirebon adalah lima kota dengan pertumbuhan transaksi makanan paling tinggi,"" kata VP Marketing Go-Food, Aristo Kristandyo ditemui di Kantor  Go-Jek, Pasaraya Blok M, Jakarta, Senin (7/1/2019).  Aristo mengatakan, peningkatan transaksi pesan makan di kota tersebut menandakan antusias pelanggan dalam menggunakan aplikasi layanan Go-Food telah merambah ke kota lain. Selain Jabodetabek secara umum umumnya.   ""Pertumbuhan positif ini diharapkan akan terus meningkat dan lebih banyak menjangkau pasar yang lebih luas. Sehingga dapat berkontribusi terhadap perekonomian baik di daerah maupun secara nasional,"" ujarnya.  Meskipun terjadi peningkatan transaksi pesanan makanan, numun Aristo enggan merinci berapa jumlah pemesan setiap kotanya. Akan tetapi, secara garis besar aktivitas pesan antar makanan dan minumpan menunjuk tren positif.  ""Meninjau 2018, bahwa hampir 50 persen gelombang pengguna baru Go-Food memesan empat katagori makanan dan minuman dengan pertumbuhan paling populer,"" imbuhnya.  Dia menambahkan, pada 2018 lalu ada beberapa makan yang paling banyak dipesan pengguna Go-Food. Mula dari paket ayam hingga gorengan.   ""Paket ayam yang mendominasi. Nasi (goreng, kuning, dan lainnya), kopi, mie, martabak, dan gorengan,"" lanjutnya.  Adapun rincian makanan yang paling banyak dipesan selam 2018 ialah paket ayam hampir 10 juta; nasi 3,5 juta; kopi, 1,5 juta. Kemudian paket mie 1,5 juta; gorengan 1,2 juta, dan martabak 760.000 kali pesan.  Tak hanya itu, Go-Food juga telah memprediksi dua tema makanan yang akan tren di 2019 setelah melakukan analisa big data. Yakni makanan dengan tema kesehatan dan jajanan unik.",2019-01-07,"[1, 1]",https://asset.kompas.com/crop/100x108:900x642/750x500/data/photo/2018/01/11/3820795756.jpg,kompas,Ini 5 Daerah dengan Pertumbuhan Transaksi Tertinggi di Go-Food,https://ekonomi.kompas.com/read/2019/01/07/220100726/ini-5-daerah-dengan-pertumbuhan-transaksi-tertinggi-di-go-food
2,"MERAK, KOMPAS.com - Dirjen Perhubungan Darat Kementerian Perhubungan Budi Setiyadi mengaku akan segera bertemu dengan  Organda untuk membahas mengenai bus  Trans Java. Bus tersebut nantinya akan beroperasi di Tol Trans Jawa mulai dari Jakarta hingga Surabaya.  ""Makanya besok kami mau ketemu Organda, kita mau re-routing dulu karena akan melakukan rute ini nanti terminalnya di mana. Pak menteri tidak berkehendak kalau terminalnya di luar jalan tol,"" ujar Budi di Pelabuhan Merak, Banten, Senin (7/1/2019).  Budi menambahkan, hingga kini pihaknya belum menentukan siapa operator bus Trans Java itu. Pihaknya membuka kemungkinan untuk menggandeng pihak swasta sebagai operator.  ""Paling gampang versi kita ya Damri, karena kan bisa beri penugasan. Mau untung atau tidak Damri bisa jalankan itu. Kalau swasta kan mempertimbangkan untung ruginya. Seandainya ada swasta tertarik ya enggak apa-apa kita buka. Bisa juga gabungan antara Damri dan swasta ,"" kata Budi.  Budi menginginkan harga bus Trans Java bisa kompetitif dengan tarif kereta dan pesawat terbang. Nantinya, juga akan digunakan bus premium.  ""Menurut saya (tarifnya) bisa dibawah kereta api. Ini sebagai moda transportasi jalur alternatif, diharapkan mengembalikan opini masyarakat tentang bus. Hargnya pun kompetitif,"" ucap dia.",2019-01-07,"[1, 2]",https://asset.kompas.com/crop/102x59:832x546/750x500/data/photo/2018/12/29/4749953162.JPG,kompas,Kemenhub Akan Temui Organda Bahas Bus Trans Java,https://ekonomi.kompas.com/read/2019/01/07/213000226/kemenhub-akan-temui-organda-bahas-bus-trans-java
3,"JAKARTA, KOMPAS.com - Pemerintah memutuskan membuka keran  impor jagung sebanyak 30.000 ton. Hal ini sudah disepakati dalam rapat koordinasi di Kantor Kementerian Koordinator Perekonomian.  Menteri Perdagangan Enggartiasto Lukita mengatakan, impor jagung diakukan untuk kebutuhan pakan ternak. Keputusan itu kata dia merupakan keputusan bersama dari pemerintah.  ""Rapat koordinasi yang mutuskan. Rakor, bukan kemauan saya,"" ujarnya di Kantor Kemenko Perekonomian, Jakarta, Senin (7/1/2019).  Rapat koordinasi itu kata Mendag dihadiri oleh Menko Perekonomian Darmin Nasution, Menteri Pertanian Amran Sulaeman, Kementerian BUMN hingga Bulog. ""Setelah rakor memutuskan, prosedurnya Bulog meminta dikeluarkan surat berdasarkan Rakor, maka kita keluarkan,"" kata dia. Rencana pemerintah mengimpor jagung sudah terdengar pada November 2018 lalu. Saat itu, Direktur Jenderal Peternakan dan Kesehatan Hewan (PKH) Kementerian Pertanian I Ketut Diarmita menuturkan, pihaknya mengusulkan adanya impor jagung untuk para peternak sebanyak 50.000-100.000 ton. Ketut mengatakan, usulan itu sudah disepakati di dalam rapat koordinasi untuk keperluan pakan ternak. Bulog akan ditugasi untuk mengimpor jagung untuk keperluan pakan ternak tersebut.  ""Jagung kan mahal nih, ya supaya biar terjangkau misalnya sampai Rp 4.000 per kg kan sesuai HPP, makanya diintervensi di situ,"" kata dia.",2019-01-07,"[1, 3]",https://asset.kompas.com/crop/0x35:1000x702/750x500/data/photo/2018/08/28/3781710855.jpeg,kompas,Pemerintah Buka Keran Impor Jagung 30.000 Ton ,https://ekonomi.kompas.com/read/2019/01/07/211700026/pemerintah-buka-keran-impor-jagung-30.000-ton-
4,"JAKARTA, KOMPAS.com -  Bank Indonesia akan mengatur lalu lintas devisa untuk transaksi  e-commerce melalui Sistem informasi Monitoring Devisa Terintegrasi Seketika atau SiMoDIS. Selama ini, transaksi dengan e-commerce, baik penjualan ke luar negeri mauapun pembelian dari luar negeri belum diatur oleh sistem. Direktur Eksekutif-Kepala Departemen Pengelolaan dan Kepatuhan Laporan BI Farida Peranginangin mengatakan, pengawasan ini akan diatur dalam Simodis tahap 2 pada 2020.   ""Tahap dua akan meng-cover transaksi ekspor impor e-commerce antarnegara. Jadi kalau beli kosmetik, jasa penitipan, secara tidak sadar kita sudah impor,"" ujar Farida di kantor BI, Jakarta, Senin (7/1/2019).  Dalam sistem monitoring yang selama ini dilakukan, BI hanya memantau lalu lintas devisa dari hasil ekspor yang disesuaikan dengan dokumen pemberitahuan ekspor atau impor barang. Jika sistem yang baru mulai berjalan, BI akan meminta data ke penyelenggara pembayaran lintas negara dan juga e-commerce. Dengan demikian, pemerintah akan mengetahui berapa total ekspor dan impor yang dilakukan secara menyeluruh.   ""Dengan belanja jastip belum tercatat. Kebijakan kita untuk memperbaiki neraca dagang kita, perlu didukung data lebih akurat dan insentif yang diberikan untuk eksportir lebih mengena pada sasaran,"" kata Farida.   Dalam Peraturan Menteri Keuangan diatur batas nilai tertentu jika membawa barang dari luar negeri. Hal ini yang belum diatur dalam sistem monitoring DHE yang sekarang berlaku. BI juga belum memberlakukan kewajiban melaporkan transaksi pembelian dari luar negeri untuk jasa penitipan yang memiliko jumlah dan nilai besar.   ""Nanti di Simodis ini harus ada sehingga tercatat datanya. Yang sekarang belum karena concern kita awalnya ekspor dulu,"" kata Farida. ",2019-01-07,"[1, 4]",https://asset.kompas.com/crop/103x0:688x390/750x500/data/photo/2016/01/13/0900095ilustrasi-e-commerce-lagi-resized780x390.jpg,kompas,BI Akan Awasi Transaksi e-Commerce Antarnegara,https://ekonomi.kompas.com/read/2019/01/07/211500726/bi-akan-awasi-transaksi-e-commerce-antarnegara
5,"MERAK, KOMPAS.com - Dirjen Perhubungan Darat Kementerian Perhubunhan Budi Setiyadi mengatakan, masih ada 8 unit  kapal yang beroperasi di lintasan Merak-Bakaheuni yang kapasitasnnya masih di bawah 5.000 gros tonnage (GT).  ""Kalau dihitung masih ada 8 kapal (yang di bawah 5.000 GT). Saat ini di Merak sudah ada 72 kapal,"" ujar Budi di Pelabuhan Merak, Banten, Senin (7/1/2019).  Budi menambahkan, jika 8 kapal tersebut tak menambah kapasitasnnya, pihaknya akan mencabut izin operasinya. Menurut dia, meski 8 kapal tersebut dicabut izinnya tak akan mengganggu penyeberangan di lintasan Merak-Bakaheuni.  ""Kalaupun yang 8 itu keluar di sini (Merak-Bakaheuni) sudah cukup. Saat ini di Merak sudah ada 72 kapal,"" kata Budi.  Budi mengaku sudah menyiapkan rute alternatif bagi kapal-kapal di bawah 5.000 GT yang dilarang beroperasi di lintasan Merak-Bakaheuni. Pihaknya telah menyiapkan 13 rute alternatif.  ""Kami sedang melakukan beberapa evaluasi, kalau yg 13 dermaga yang saya tawarkan itu mungkin pelayanannya dermaganya belum comply seperti di sini. Nanti kami akan menyesuaikan, tapi dari yang 13 itu sudah ada beberapa yang sesuai dengan kapal yang kita keluarkan itu,"" ucap dia.  Aturan kapal wajib berkapasitas 5.000 GT itu tertuang dalam Peraturan Menteri Perhubungan nomor 88 tahun 2014.   Budi menjelaskan, aturan ini telah disepakati oleh Gabungan Pengusaha Angkutan Sungai, Danau, dan Penyeberangan (Gapasdap) dan Indonesian National Ferryowners Association (INFA).  Menurut Budi, para pelaku usaha sudah diberi waktu empat tahun sejak kewajiban yang tertuang dalam Peraturan Menteri No. PM 88/2014 itu diundangkan pada Desember 2014",2019-01-07,"[1, 5]",https://asset.kompas.com/crop/45x89:925x676/750x500/data/photo/2019/01/07/723719891.jpg,kompas,8 Kapal di Lintas Merak-Bakaheuni Masih di Bawah 5.000 GT,https://ekonomi.kompas.com/read/2019/01/07/210200326/8-kapal-di-lintas-merak-bakaheuni-masih-di-bawah-5.000-gt
6,"JAKARTA, KOMPAS.com - Laporan  Bank Dunia tentang Infrastructure Sector Assessment Program (InfraSAP) beredar di publik. Laporan itu mengkritik infrastruktur di Indonesia berkualitas rendah dan tak terencana secara matang. Menanggapi hal itu, Menteri Keuangan  Sri Mulyani menilai laporan Bank Dunia itu sebagai suatu masukan yang baik bagi pemerintah.  ""Saya rasa masukan baik saja. Karena itu sudah dibahas dengan pemerintah, dengan Kementerian PU, Perhubungan, Kementerian BUMN, Bapenas,"" ujarnya di Kantor Kementerian Koordinator Perekonomian, Jakarta, Senin (7/1/2019).  ""Kami juga lihat skema KPBU (kerjasama pemerintah dengan badan usaha). Jadi baik-baik saja. Kalau ada masukan, saya rasa baik-baik saja,"" sambung Sri Mulyani.  Mantan Direktur Pelaksana Bank Dunia itu mengatakan, kajian yang dilakukan oleh Bank Dunia atas permintaan dari pemerintah. Kajian diakukan dari seluruh aspek pembangungan infrastuktur. Menurut Sri Mulyani, kajian tersebut penting dilakukan sebab sebagai negara besar kata sia, Indonesia memiliki persoalan gap infrastuktur yang masih tinggi.  ""Prioritas untuk membangun infrastuktur penting tetapi bagaimana cara untuk melaksanakan, bagaimana sustainable dan baik. Maka mereka membuat berbagai macam assessment mulai dari bagaimana kita merencanakan, isu yang terkait dengan peranan BUMN, hingga kemudian pembiayaan itu dilakukan,"" kata dia. Bank Dunia sudah memberikan penjelasan terkait dengan laporan Infrastructure Sector Assessment Program. Bank Dunia mengatakan bahwa laporan itu belum dipublikasikan dan dalam tahap finalisasi. Bank Dunia juga mengatakan, dalam setiap laporan yang dibuat pasti bekerjasama dengan pemerintah. Mulai dari Kementerian Keuangan, Bappenas, hingga berbagai Kementerian Koordinator.",2019-01-07,"[1, 6]",https://asset.kompas.com/crop/105x66:895x592/750x500/data/photo/2018/12/17/1985470865.jpg,kompas,Sri Mulyani Anggap Kritikan Bank Dunia  soal Infrastruktur sebagai Masukan yang Baik ,https://ekonomi.kompas.com/read/2019/01/07/204500126/sri-mulyani-anggap-kritikan-bank-dunia-soal-infrastruktur-sebagai-masukan
7,"JAKARTA, KOMPAS.com - Menteri Koordinator Perekonomian  Darmin Nasution melantik Edy Putra Irawadi sebagai Kepala  BP Batam yang baru. Pelantikan dilakukan di Kantor Kementerian Koordinator Perekonomian, Jakarta, Senin (7/1/2018). Eddy dilantik di tengah transisi, sebelum BP Batam disatukan dengan pemerintah Kota Batam. ""Kita mengangkat kepala dan dua deputi setelah kita membebastugaskan kepala dan deputi dari tugasnya. Ini kita lakukan supaya proses persiapan dan transisi melaksanakan keputusan sidang kabinet tgl 27 Desember 2018 berjalan dengan baik,"" ujar Darmin dalam sambutannya. ""Kita juga sedang menyiapkan amandemen peraturan pemerintah untuk menjadi dasar hukum bagi kepala BP Batam yang akan dirangkap oleh Walikota Batam, paling lambat 30 April 2019,"" sambung dia. Edy Putra Irawadi adalah orang kepercayaan Menteri Koordinator Perekonomian Darmin Nasution. Saat ini Edy juga menjabat sebagai Staf Khusus Menteri Koordinator Bidang Perekonomian.  Sebelumnya ia juga pernah menjabat sebagai Deputi Bidang Koordinasi Perniagaan dan Industri Kementerian Koordinator Perekonomian. Selain Edy, Dewan Kawasan juga mengangkat Purwiyanto sebagai Deputi Bidang Administrasi dan Umum BP Batam dan Dwianto Eko Winaryo sebagai Deputi Bidang Pengusahaan Sarana Usaha BP Batam. ""Kami percaya ini bisa dipikul dengan baik oleh mereka bertiga sehingga apa yang diputuskan berjalan efektif. Kami menyarankan kepada Kepala BP Batam dalam masa transisi ini dan juga deputinya, kalau ada hal-hal yang dianggap kurang jelas silakan menghubungi kami di kawasan batam,"" Darmin.",2019-01-07,"[1, 7]",https://asset.kompas.com/crop/0x3:997x668/750x500/data/photo/2019/01/07/6080923061.jpg,kompas,Staf Khusus Darmin Nasution Pegang Kendali BP Batam di Masa Transisi,https://ekonomi.kompas.com/read/2019/01/07/202000226/staf-khusus-darmin-nasution-pegang-kendali-bp-batam-di-masa-transisi
8,"JAKARTA, KOMPAS.com - Makanan jenis paket  ayam dipesan hampir 10 juta kali di layanan pesan antar makanan online,  Go-Food. Paket ayam menjadi primadona selama 2018 lalu.  ""Ketika ada program MaMiMuMeMo, pemesanan tertinggi adalah paket ayam, hampir 10 juta kali,"" ungkap VP Marketing Go-Food, Aristo Kristandyo di Jakarta, Senin (7/1/2019).  Aristo menyebutkan, selain paket ayam, ada beberapa makanan lain yang juga diburu pengguna jasa Go-Food. Masyarakat dinilai kini lebih mudah dan sering ""berwisata"" kuliner berbasis internet.  ""Nasi (goreng, kuning, dan lainnya) 3,5 juta kali; kopi 1,5 juta kali; paket mie 1,5 juta kali; gorengan 1,2 juta kali, lalu martabak 760.000 kali dalam sebulan,"" sebutnya.  Dia menambahkan, transaksi pesanan makanan ini hanya dihitung selam sebulan. Yakni ketika Go-Food meluncurkan festival MaMiMuMeMo sejak 5 November-5 Desember 2018.   Aristo tidak menyebutkan selama setahun penuh di 2018 dan berasa besaran perputaran uangnya.  ""Meninjau 2018, bahwa hampir 50 persen gelombang pengguna baru Go-Food memesan empat katagori makanan dan minuman dengan pertumbuhan paling populer,"" jelasnya.  Menajemen Go-Food melaporkan, setidaknya ada lima daerah dengan transaksi pesan makanan yang paling tinggi selama 2018 di Indonesia. Jenis makanan yang dipesan pun sangat bervariasi dan beragam.  ""Dari semua operasional Go-Food, Sukabumi, Samarinda, Balikpapan, Padang, dan Cirebon adalah lima kota dengan pertumbuhan transaksi makanan paling tinggi,"" tambahnya.  Dikatakannya, peningkatan transaksi pesan makan di kota tersebut menandakan antusias pelanggan dalam menggunakan aplikasi layanan Go-Food telah merambah ke kota lain. Selain Jabodetabek secara umum umumnya.  ""Santap malam pun menjadi jam dengan pemesanan tertinggi selama 2018. Mari jelajahi terus Go-Food, untuk bersama-sama mencoba cita rasa dan mencicipi kuliner paling populer di 2019 ini,"" tandasnya.",2019-01-07,"[1, 8]",https://asset.kompas.com/crop/0x0:1000x667/750x500/data/photo/2019/01/07/1196799524.jpg,kompas,"Jadi Favorit, Paket Ayam Nyaris Dipesan 10 Juta Kali di Go-Food",https://ekonomi.kompas.com/read/2019/01/07/195900026/jadi-favorit-paket-ayam-nyaris-dipesan-10-juta-kali-di-go-food
9,"MERAK, KOMPAS.com - Kementerian Perhubungan menunda pemberlakuan kewajiban penggunaan angkutan penyeberangan minimal 5.000 gros ton di lintas  Merak-Bakauheni.   Peraturan yang tertuang dalam Peraturan Menteri Perhubungan nomor 88 tahun 2014 itu seharusnya mulai diimplementasikan pada 24 Desember 2018 lalu.  Dirjen Perhubungan Darat Budi Setiyadi mengatakan, penundaan tersebut dilakukan karena dikhawatirkan akan mengganggu pelayanan kepada masyarakat saat libur Natal dan Tahun Baru 2019.  ""Kami khawatir terjadi lonjakan (penumpang). Kami tunda dulu sementara,"" ujar Budi di Pelabuhan Merak, Banten, Senin (7/1/2019).  Budi belum bisa memastikan kapan peraturan tersebut akan diimplementasikan. Pihaknya akan melakukan rapat dengar pendapat dengan DPR RI terlebih dahulu.  ""Kemarin dapat informasi dari ketua komisi V DPR, saya akan menjelaskan dulu mengenai filosofis dan pemberlakuan PM 88, kemudian saya dapat masukan dari DPR. Setelah rapat itu mungkin ada keputusan,"" kata Budi.  Budi berharap peraturan tersebut bisa diterapkan pada Februari 2018. Sebab rapat dengar pendapat dengan komisi V DPR RI akan dilakukan bulan ini.  ""Saya diundang Januari RDP, tapi sampai sekarang saya belum dapat undangannya,"" ucap dia.",2019-01-07,"[1, 9]",https://asset.kompas.com/crop/45x89:925x676/750x500/data/photo/2019/01/07/723719891.jpg,kompas,Kemenhub Tunda Pemberlakuan Kewajiban Kapal Minimal 5.000 GT di Merak-Bakaheuni ,https://ekonomi.kompas.com/read/2019/01/07/193000826/kemenhub-tunda-pemberlakuan-kewajiban-kapal-minimal-5000-gt-di-merak
