,content,date,id,images,sumber,title,url
0,"JAKARTA, KOMPAS.com - PT  Decathlon Sports  Indonesia menyampaikan sesuai dengan pipeline ekspansi miliknya, perusahaan ini akan membangun 100  gerai hingga 2027 mendatang. Oleh karena itu, manajemen menyampaikan komitmen investasi perusahaan asal Perancis tersebut di Indonesia sangat besar mengingat potensi pasar yang tinggi. CEO Decathlon Jeremie Ruppert mengatakan, untuk investasi setiap gerai saja, perusahaan menggelontorkan dana tak kurang dari Rp 75 miliar. Hal ini karena spesifikasi gerai miliknya membutuhkan luasan lahan minimum 2.000 meter persegi dan playing ground sebagai fasilitas penunjang. “Kami akan buka 100 gerai dalam kurun waktu 10 tahun, walaupun kami mulai sedikit lambat di dua tahun pertama tetapi ini akan semakin cepat ke depannya,” ujarnya seperti dikutip dari Kontan.co.id, Kamis (13/12/2018). Baca juga: Rahasia Miniso Buka Ratusan Gerai dalam Dua Tahun di Indonesia Dia menyebutkan, pihaknya sejauh ini masih mengincar lokasi di Jabodetabek karena permintaan yang besar, namun beberapa kota di luar Jabodetabek seperti Bandung dan Surakarta juga sudah dilirik. Tahun depan, minimal perusahaan akan bangun tiga gerai baru dengan luasan tak kurang dari 2.000 meter persegi. “Kami tidak akan buka compact store karena untuk pasar Indonesia kami tidak bisa buka gerai di bawah 2.000 meter persegi. Di Kelapa Gading misalnya tahun depan kami akan buka, tidak di dalam mall tetapi lahan sendiri itu luasnya mencapai 3.000 meter persegi,” ucap dia. Selain itu, perusahaan ini juga akan mengincar pembangunan gerai di Bogor untuk ekspansi tahun depan. Saat ini, perusahaan masih melakukan upaya untuk mendapatkan lahan yang cocok dan bisa ekspansi ke kota hujan tersebut. Informasi saja, untuk gerai baru perusahaan hanya membutuhkan waktu 6 bulan pembangunan sebelum bisa dibuka untuk publik. “Bogor juga menjadi target kami, kami harap tahun depan sudah dapat. Tetapi saya belum bisa pastikan saat ini karena kami harus bekerja disana, apalagi wali kota Bogor itu tahu soal Decathlon dan suka dengan produk kami. Saat ini kami masih kerja untuk mencari lokasi yang tepat di sana,” kata dia.  (Andy Dwijayanto) Berita ini telah tayang di Kontan.co.id dengan judul Decathlon bakal buka 100 gerai hingga 2027",2018-12-13,"[1, 0]",https://asset.kompas.com/crop/0x75:1000x742/750x500/data/photo/2017/11/16/4165125389.jpeg,kompas,Decathlon akan Bangun 100 Gerai di Indonesia,https://ekonomi.kompas.com/read/2018/12/13/221400826/decathlon-akan-bangun-100-gerai-di-indonesia
1,"JAKARTA, KOMPAS.com - Pentingnya memastikan legalitas dari  pinjaman online alias  fintech  peer to peer lending tak boleh asal-asalan. Kadang, karena tergiur akan kemudahan pesyarakat peminjaman yang ditawarkan, masyarakat jadi lengah untuk mencari tahu lebih jauh mengenai pinjaman online tersebut.  Otoritas Jasa Keuangan ( OJK) membagikan tips-tips agar masyarakat semakin berhati-hati dan waspada untuk memilih akun dan produk pinjaman online sesuai kebutuhan.  1. Pastikan meminjam di perusahaan yang terdaftar/ berizin di OJKCek legalitas perusahaan pemberi pinjaman melalui telepon kontak OJK 157 atau laman resmi OJK.  2. Pinjam sesuai kebutuhan produktif dan maksimal 30 persen dari penghasilanPinjam untuk kebutuhan produktif bukan untuk kebutuhan konsumtif, dan tidak melebihi 30 persen dari penghasilan agar tidak memberatkan. Pertimbangan tanggungan dan cicilan lain yang perlu dibayar.  3. Lunasi cicilan tepat waktuBayar cicilan tepat waktu untuk menghindari denda yang membengkak. Agar tidak tidak lupa membayar, pasang alarm kalender di ponsel atau beri tanda pada kalender.  4. Jangan gali lubang, tutup lubangJangan membayar pinjaman dengan pinjaman yang baru untuk menghindari terlilit utang. Jadikan membayar cicilan sebagai prioritas utama setelah menerima gaji.  5. Ketahui bunga dan pinjaman sebelum meminjamPelajari dan survei terlebih dahulu bunga dan denda yang ditawarkan. Pilihlah pinjaman online yang menawarkan bunga dan denda paling rendah untuk meringankan cicilan.  6. Pahami kontrak perjanjianBaca dengan teliti kontrak perjanjian yang ditawarkan, dan ajukan pertanyaan apabila belum jelas.  Selain itu, OJK melarang kepada penyelenggara pinjaman online untuk tidak mengakses daftar kontak, berkas gambar dan informasi pribadi dari ponsel pengguna. Serta wajib memenuhi seluruh ketentuan Peraturan OJK (POJK) 77/2016 dan POJK 18/2018 mengenai perlindungan konsumen sektor jasa keuangan. Baca juga: Lingkaran Setan Pinjaman ""Online"": Pakai 40 Aplikasi untuk Tutup Utang",2018-12-13,"[1, 1]",https://asset.kompas.com/crop/0x0:984x656/750x500/data/photo/2018/05/25/3855248224.jpg,kompas,Mau Manfaatkan Pinjaman Online? Ikuti Saran OJK Ini!,https://ekonomi.kompas.com/read/2018/12/13/211200326/mau-manfaatkan-pinjaman-online-ikuti-saran-ojk-ini-
2,"JAKARTA, KOMPAS.com - Sejumlah keluarga korban terjatuhnya pesawat  Lion Air JT 610 ingin bertemu Presiden Joko Widodo. Mereka ingin mengadukan nasib 64 jasad korban yang belum juga ditemukan hingga kini.  Salah satu keluarga korban, Johan Harry Saroinsong mengatakan, surat audiensi pertemuan dengan Presiden telah dikirimkan ke Istana. Dia berharap  Jokowi segera merespons permintaan audiensi tersebut.  ""Beliau (Jokowi) kan sebenarnya senang menemui rakyat, masa rakyat meminta ketemu dia enggak mau. Ini masalah nyawa lho, masalah jenazah yang belum terangkat. Kita kan punya budaya masih ada kubur, ada berziarah itu kan tolong lah dihargai,"" ujar Johan di depan Istana Merdeka, Jakarta, Kamis (13/12/2018). Bila ada pertemuan dengan Jokowi, Johan bersama keluarga korban lainnya ingin meminta proses pencarian jasad korban kembali dilakukan. Dia juga ingin mengadu soal biaya ganti rugi yang belum dibayarkan oleh Lion Air. Baca juga: Aksi Damai, Keluarga Korban Tagih Janji Lion Air soal Pencarian Tahap Dua  ""Jadi Pak Jokowi tolonglah dengar, tolonglah pak. Kami ini WNI yang butuh perhatian dari bapak. Kalau bapak perintahkan semuanya bisa dilakukan, bapak kan pemimpin tertinggi di istana,"" kata Johan.  Sebelumnya, pesawat Lion Air JT-610 dengan registrasi PK-LQP jatuh di perairan Karawang, Jawa Barat, Senin (29/10/2018).  Pesawat yang membawa 189 penumpang dan awak kabin itu jatuh di perairan Tanjung Karawang, Jawa Barat, sekitar 13 menit setelah lepas landas dari Bandara Soekarno-Hatta, Tangerang.  Korban yang berhasil teridentifikasi sebanyak 125 dari total 189 korban. Sementara itu, 64 korban tak teridentifikasi lantaran tidak ditemukan jasadnya atau bagian tubuh saat proses pencarian dan evakuasi berlangsung.",2018-12-13,"[1, 2]",https://asset.kompas.com/crop/0x83:1000x750/750x500/data/photo/2018/12/13/1067795380.jpg,kompas,Keluarga Korban Lion Air: Pak Jokowi Tolonglah Dengar...,https://ekonomi.kompas.com/read/2018/12/13/204200226/keluarga-korban-lion-air--pak-jokowi-tolonglah-dengar-
3,"  JAKARTA, KOMPAS.com - Menteri Energi dan Sumber Daya Mineral (ESDM)  Ignasius Jonan memastikan  pasokan listrik di Jawa dan Bali saat perayaan  Natal dan Tahun Baru 2019 aman.  Dirinya menambahkan, pada saat libur Natal dan Tahun Baru banyak industri yang libur atau mengurangi aktivitasnya. Sehingga, cadangan tersebut bisa digunakan untuk tambahan pasokan listrik untuk kegiatan  natal dan tahun baru.   ""Cadangan yang tersedia saat ini sebesar 30 persen dari pasokan keseluruhan. Cadangan listrik secara standar dan disepakati minimal 30 persen. Jadi apabila ada perbaikan pembangkit maupun kebutuhan yang sifatnya insidental seperti Natal, Tahun Baru, ataupun Lebaran, pasokan listrik tetap terjaga,"" ujar Jonan dalam keterangan tertulisnya, Kamis (13/12/2018). Baca juga: Pasokan Listrik hingga Jaringan Komunikasi di Daerah Terdampak Bencana Sulteng Mulai Pulih  Sementara itu, Direktur Bisnis Regional Jawa Bagian Tengah PLN Amir Rosidin menambahkan, PLN juga akan memberlakukan petugas siaga yang berjaga selama 24 untuk mengamankan pasokan selama Natal dan Tahun Baru.   ""Jadi untuk petugas itu kami standby-kan di pusat- pusat GI (Gardu Induk) kita dan nanti juga pada saat acara (Natal dan Tahun Baru). Selain itu terkait sistem Jawa-Bali bebannya sekitar 70 persen, jadi beban total untuk Jawa dan Bali sekitar 27.700 MW,"" kata dia.  Amir menjelaskan, PLN juga sudah melakukan pemeliharaan jaringan pada H-5 Natal dan Tahun Baru dan akan dilanjutkan pada H+5.   ""Nantinya untuk jaringan Transmisi, Gardu Induk, dan Distribusi tidak ada pemeliharaan. Pemeliharaan tersebut dilakukan pada H-5 dan H+5 Natal dan Tahun Baru,"" ucap dia. Baca juga: PLN: Pasokan Listrik di Lombok Sudah 100 Persen Pulih  Menghadapi Natal dan Tahun Baru, daya listrik UP2B Jateng dan DIY akan dipasok dari beberapa pembangkit yang dikelola PT Indonesia Power, PT Pembangkitan Jawa Bali (PJB), PLTU Tanjung Jati B, perusahaan listrik swasta (Independent Power Producer/IPP) dan transfer daya listrik dari sistem lain, dengan total Daya Mampu Netto sebesar 9.815,7 MW.",2018-12-13,"[1, 3]",https://asset.kompas.com/crop/0x0:993x662/750x500/data/photo/2018/11/19/346158345.jpg,kompas,Jonan Pastikan Pasokan Listrik Jawa-Bali Aman saat Natal dan Tahun Baru,https://ekonomi.kompas.com/read/2018/12/13/201804926/jonan-pastikan-pasokan-listrik-jawa-bali-aman-saat-natal-dan-tahun-baru
4,"SURABAYA, KOMPAS.com - Sebagai negara dengan jumlah penduduk mayoritas Islam terbesar di dunia,  Indonesia baru menduduki posisi keempat sebagai negara eksportir produk  halal ke negara-negara Organisasi Kerjasama Islam (OKI). Data IMF Direction of Trade Statistics (DOTS) menunjukkan, pangsa pasar Indonesia untuk negara-negara muslim mencapai 10,7 persen, lebih rendah dibandingkan denga negara tetangga  Malaysia yang sebesar 13,7 persen.  Namun, Kementerian Perencanaan Pembangunan Negara (PPN)/ Bappenas menilai capaian ekspor Indonesia ke negara-negara OKI cukup baik.   ""Ekspor Indonesia ke negara-negara Islam itu lumayan bagus,"" ujar Staf Ahli Menteri PPN Bidang Sinergi Ekonomi dan Pembiayaan Amalia Adininggar Widyasanti pada Indonesia Shari'a Economic Festival (ISEF) di Surabaya, Kamis (13/12/2018). Baca juga: Indonesia Peringkat Pertama untuk Konsumsi Makanan Halal Dunia  Berdasarkan data tersebut, Malaysia menduduki posisi pertama 10 negara dengan pangsa pasar ekspor produk halal terbesar di dunia dengan persentase 13,8 persen, disusul Uni Emirat Arab 13,6 persen dan Arab Saudi 12 persen.  Baru kemudian Indonesia menduduki posisi keempat dengan persentase 10,7 persen, disusul Turki 10,5 persen, Qatar sebesar 4 persen, kemudian Iran dan Irak dengan masing-masing persentase3,4 persen, kemudian Kuwait sebesar 3,1 persen dan Nigeria 2,9 persen.   Amalia menyatakan, Indonesia memiliki peluang yang besar untuk meningkatkan ekspor produk halalnya dengan mengembangkan dan menyusun peta dari rantai nilai halal (halal value chain).   Menurut dia, saat ini tingkat kesadaran masyarakat muslim di dunia untuk menggunakan produk halal semakin tinggi, maka hal itu menjadi peluang untuk pengembangan industri halal di Indonesia.   Jaminan kehalalan suatu produk dibutuhkan oleh umat muslim di dunia mulai dari proses pembuatan yang didukung dengan sertifikasi halal.  ""Pada saat kita bangun halal value chain itu akan mendorong peluang ekonomi disetiap rantai suplai, termasuk nanti pengembangan Islamic finance-nya. Karena untuk kembangkan, maka proses produksi halal dari bahan mentah sampai dengan konsumen itu kan perlu ada garansi halal,"" jelas dia.",2018-12-13,"[1, 4]",https://asset.kompas.com/crop/65x122:865x655/750x500/data/photo/2018/12/13/698076020.jpg,kompas,"Kalah dari Malaysia, Pangsa Ekspor Produk Halal Indonesia Baru 10 Persen",https://ekonomi.kompas.com/read/2018/12/13/200900426/kalah-dari-malaysia-pangsa-ekspor-produk-halal-indonesia-baru-10-persen
5,"JAKARTA, KOMPAS.com - Kementerian Perhubungan ( Kemenhub) memaparkan kinerja sektor perhubungan selama pemerintahan Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla.  Menteri Perhubungan (Menhub)  Budi Karya Sumadi menyatakan, sektor perhubungan mengalami kemajuan dalam empat tahun belakangan ini.  Di sisi perhubungan udara, Budi memamerkan keberhasilan pembangunan 10  bandara baru. Selain itu, pihaknya juga telah merevitalisasi 408 bandara di seluruh Indonesia.  ""Kami lihat di sektor udara baik di swasta dan kementerian banyak melakukan improvement dalam hal pelayanan. Banyak mendapat apresiasi dari lembaga dunia. Artinya apa yang kita lakukan 4 tahun terakhir sudah baik,"" ujar Budi di kantornya, Jakarta, Kamis (13/12/2018). Baca juga: Kemenhub Baru Serap 70 Persen Anggaran  Budi menambahkan, dalam pembangunan bandara-bandara, pihaknya juga menggandeng pemerintah daerah setempat. Salah satu bentuk nyata kerjasama itu bisa dilihat dari pembangunan  Bandara Internasional Jawa Barat, Kertajati dan Bandara Berau Kalimantan Timur.  Sementara itu, di sektor perkeretaapian, Budi mengaku telah melakukan pembangunan jalur ganda dan mengaktifkan kembali rel kereta api sepanjang 735 kilometer. Dari sisi perbaikan, instansinya telah merehabilitasi jalur kereta api sepanjang 395 kolometer.  Adapun di sisi pembangunan stasiun dan bangunan operasional kereta api telah dilakukan di 45 lokasi.  ""Kita juga suda punya empat kereta api bandara di Soetta, Minangkabau, Medan dan Palembang. Ini menjadi suatu pelayanan yang baik,"" kata Budi.  Di sisi perhubungan laut, kata Budi, selama empat tahun ini kementeriannya telah membangun pelabuhan laut non komersial di 104 lokasi. Pembangunan itu mayoritas berada di Indonesia bagian timur.  Untuk tol laut sendiri pemerintah telah mengoperasikan 18 trayek. 7 trayek dioperasikan operator swasta dan 11 lainnya dioperasikan oleh BUMN. Baca juga: Menhub Optimistis 16 Kapal untuk Tol Laut Rampung Akhir 2018  Sementara itu, pembangunan kapal untuk mendukung tol laut sudah disediakan sebanyak 100 unit.   ""Sektor laut kita berusaha untuk memastikan konektivitas di Indonesia terjangkau dimanapun, baik manusia maupun barang. Dengan adanya tol laut kita bisa menekan disparitas harga,"" ucap dia.  Di sektor perhubungan darat, lanjut Budi, pihaknya telah merehabilitasi terminal tipe A di 65 lokasi. Selanjutnya, di sektor tersebut juga telah membangun pelabuhan penyeberangan di 21 lokasi.  Pihaknya juga telah mengadakan 1.918 bus rapid transit (BRT) untuk kepentingan bus sekolah, angkutan umum dan pemandu moda. Untuk penyeberangan sungai dan danau, Kemenhub telah membangun 14 unit kapal penyeberangan, 5 unit bus air dan 2 uni kapal Danau Toba.  ",2018-12-13,"[1, 5]",https://asset.kompas.com/crop/0x34:1000x701/750x500/data/photo/2018/11/18/3869644837.jpg,kompas,Menhub Pamer Kinerja Sektor Perhubungan di Era Jokowi-JK,https://ekonomi.kompas.com/read/2018/12/13/200753726/menhub-pamer-kinerja-sektor-perhubungan-di-era-jokowi-jk
6," JAKARTA, KOMPAS.com - PT  Taspen (Persero) bersama Mahkamah Agung ( MA) menjalin kerja sama Penempatan dan Pengelolaan Disaster Recovery Center (DRC). Nota perjanjian ini diteken di Gedung MA, Jakarta Pusat, Kamis (13/12/2018). DRC adalah tempat untuk menempatkan sistem perangkat teknologi informatika, sistem aplikasi dan data cadangan guna persiapan menghadapi bencana, sehingga apabila terdapat force majeure di data center kantor pusat, maka sistem akan otomatis teralih ke DRC. Ini merupakan langkah antisipasi dari kedua institusi. Direktur Utama Taspen Iqbal Latanro, mengatakan, kerja sama yang dijalin merupakan sinergi dua lembaga dalam menghadapi industri 4.0. Sebab, gelombang industri ini terus berjalan dan berkembang di Indonesia. ""Kerja sama yang kita laksanakan mengandung enam elemen fungsi industri 4.0. Antara lain integrasi,"" kata Iqbal. Baca juga: Pemerintah Ubah Skema, Dana Pensiun Tak Harus Dikelola Taspen  Iqbal menjelaskan, pihaknya sudah lama menjajaki kerja sama dengan MA dan baru kali ini terwujud. Nantinya, Taspen akan menjadi penyedia tempat atau server yang menampung data-data yang dimiliki MA.  ""Tentu dengan berbasis internet akan memudahkan keamanan informasi. MA tidak perlu menyediakan fasilitas, tidak perlu pusing dengan tempat, dan (karena) kami mempunyai kapasitas dan space,"" jelasnya.  Ia menambahkan, data-data MA akan disimpan dalam DRC milik Taspen itu berada di Denpasar, Bali. Meskipun bertanggung jawab menyimpan, pihaknya tak memiliki tak bisa mengaksesnya.  ""Kami tidak berhak untuk menyentuh data tanpa melalui (izin) MA. Itu hanya dijaga, dipandang dan tidak boleh disentuh,"" tambahnya. Baca juga: Taspen Lakukan Pendataan Ulang Pensiunan PNS  Sementara itu Sekretaris MA, Achmad Setyo Pudjoharsoyo mengungkapkan, MA kini memiliki data yang sangat besar sehingga perlu langkah tepat untuk mengamankannya. Salah satunya untuk melakukan backup ke tempat yang aman.  ""Kita ini memiliki data yang sangat besar. Tidak hanya soal pegawai tapi data perkara yang harus diamankan. Tentunya kami tidak sembarang memilih backup data ini mau ditempatkan di mana,"" ujarnya.  Dia menerangkan, MA harus menjamin dan memastikan data-data ini aman sekaligus tidak bocor. Begitu pula yang akan dilakukan Taspen dengan perangkat yang dimiliki saat ini.  ""Itu benar-benar harus terjamin. Taspen lah yang memenuhi syarat yang telah kita ajukan. Karena itu kami kemudian mengadakan kerja sama. Kita tahu data ini menjadi komoditas yang mahal yang bisa diperjualbelikan dan bisa dicuri,"" tutupnya.",2018-12-13,"[1, 6]",https://asset.kompas.com/crop/100x108:900x642/750x500/data/photo/2018/12/13/3232656348.jpg,kompas,Taspen Jalin Kerja Sama Disaster Recovery Center dengan MA,https://ekonomi.kompas.com/read/2018/12/13/193213126/taspen-jalin-kerja-sama-disaster-recovery-center-dengan-ma
7," JAKARTA, KOMPAS.com - Kementerian Koordinator Bidang Perekonomian melaporkan, penyaluran Kredit Usaha Rakyat ( KUR) hingga 30 November 2018 telah mencapai Rp 117 triliun. Angka tersebut mencapai 95,2 persen dari target penyaluran pada tahun ini. KUR tersebut telah disalurkan kepada 4.396.242 debitur. Adapun target penyaluran KUR di tahun 2018 sebesar Rp 123,8 triliun.  Dalam perkembangannya, program KUR telah mengalami perubahan dari sisi regulasi dan skema untuk mempermudah akses  pembiayaan bagi sektor-sektor produksi, salah satunya sektor pertanian. Salah satu perubahan yang ditetapkan pemerintah untuk mendukung penyaluran KUR adalah penurunan suku bunga. Pada tahun 2015-2016, suku bunga yang ditetapkan adalah 12 persen. Baca juga: Darmin: Pemerintah Tak Ingin Penyaluran KUR Banyak ke Sektor Perdagangan  Kemudian, suku bunga KUR ini diturunkan ke level single digit sebesar 9 persen (2017) dan 7 persen (2018). Penurunan suku bunga KUR single digit ini dilakukan agar mempercepat penyaluran KUR kepada masyarakat. Target penyaluran KUR di sektor produksi juga meningkat dari 42,3 persen pada Desember 2017 menjadi 45,6 persen pada November 2018. Jumlah ini akan terus ditingkatkan pemerintah hingga penyaluran KUR di sektor produksi mencapai 70 persen dari total penyaluran KUR. Baca juga: Menko Darmin Minta Pemda Tanggung Jawab soal Data Penerima KUR  “Dilakukan pula perubahan pada sistem informasi program KUR dengan meluncurkan Sistem Informasi Kredit Program (SIKP) pada tahun 2014 guna memberikan kemudahan pengelolaan basis data debitur usaha mikro dan kecil agar akuntabilitas dan ketepatan sasaran KUR tetap terjaga,” ujar Menteri Koordinator Bidang Perekonomian Darmin Nasution dalam keterangan pers, Kamis (13/12/2018).  Darmin menambahkan, dalam pengembangannya ke depan, KUR  juga diperluas ke beberapa sektor produksi lain, seperti peremajaan sawit, karet, nelayan, dan kerajinan tangan.",2018-12-13,"[1, 7]",https://asset.kompas.com/crop/100x67:900x601/750x500/data/photo/2018/12/04/2814337076.jpg,kompas,"Hingga November 2018, Penyaluran KUR Sudah 95,2 Persen dari Target",https://ekonomi.kompas.com/read/2018/12/13/191953326/hingga-november-2018-penyaluran-kur-sudah-952-persen-dari-target
8,"SURABAYA, KOMPAS.com - Posisi nilai tukar  rupiah terhadap dollar Amerika Serikat (AS) kini berada di kisaran Rp 14.400 per  dollar AS, setelah sebelumnya sempat kembali melemah ke Rp 14.600 per dollar AS.   Berdasarkan data pasar spot Bloomberg, Kamis (13/12/2018) pukul 18.20 WIB, rupiah diperdagangkan di level Rp 14.496 per dollar AS.  Deputi Gubernur Bank Indonesia (BI) Dody Budi Waluyo menyatakan, pergerakan nilai tukar rupiah sangat bergantung pada dinamika global, meski fundamental ekonomi domestik menunjukkan data yang baik.  Dody mengatakan, membaiknya kondisi makroekonomi Indonesia ditunjukkan oleh cadangan devisa yang meningkat 2 miliar dollar AS menjadi 117,2 miliar dollar AS di akhir November 2018. Selain itu, laju inflasi yang juga terjaga. Hingga akhir tahun, BI memrediksi inflasi akan berada di bawah sasaran 3,5 persen. Baca juga: Meski 29 dan 30 Desember Sabtu-Minggu, BI Tetap Layani Penukaran Rupiah Lama  ""Pertumbuhan kredit perbankan juga cukup tinggi 12 persen, dan masih ini terus berjalan. Jadi kalau andalkan data makro memang harusnya rupiah ke arah penguatan, tapi belum terjadi,"" ucap dia.  Lebih lanjut Dody menjelaskan, pergerakan rupiah yang cenderung belum stabil lebih disebabkan dampak dari kemungkinan pengetatan kebijakan suku bunga bank sentral Amerika Serikat Federal Reserve yang kemyngkinan akan menaikkan suku bunga satu kali lagi di bulan Desember ini. Dody menampik adanya pengaruh dari isu resesi yang akan melanda AS terhadap kondisi rupiah. Sebab kondisi AS masih terlalu jauh dari resesi.  ""Saya rasa terlampau jauh kita katakan resesi. Perkembangannya masih seperti yang kita lihat, masih up and down, tapi belum bisa dikatakan resesi,"" sebutnya.  Oleh sebab itu, Dody menyatakan, Bank Sentral akan terus memantau perkembangan dinamika global, baik hubungan perdagangan AS dan China, kenaikan suku bunga The Fed, hingga kondisi di kawasan Eropa. BI akan menggunakan instrumen yang dimiliki untuk menjaga stabilitas nilai tukar rupiah ke depan.  ""Kita upayakan stailisasi rupiah dengan bauran kebijakan, baik intervensi pasar, kebijakan suku bunga BI. Intervesi dilakukan tergantung kondisi pasar,"" katanya.",2018-12-13,"[1, 8]",https://asset.kompas.com/crop/100x108:900x642/750x500/data/photo/2018/12/13/3878744812.jpg,kompas,"BI: Fundamental Ekonomi Membaik, Rupiah Dipengaruhi Dinamika Global",https://ekonomi.kompas.com/read/2018/12/13/190209126/bi-fundamental-ekonomi-membaik-rupiah-dipengaruhi-dinamika-global
9,"SURABAYA, KOMPAS.com - Angka pengeluaran atau konsumsi Indonesia untuk  pangan halal sepanjang tahun 2017 cukup fantastis. Deputi Gubernur Bank Indonesia Dody Budi Waluyo mengungkapkan, berdasarkan data Global Islamic Economy 2018/2019, Indonesia menghabiskan 170 miliar dollar AS untuk produk makanan halal, atau setara dengan Rp 2.465 triliun (kurs Rp 14.500). Data tersebut menunjukkan, Indonesia berada dalam posisi pertama 10 negara dengan jumlah pengeluaran makanan halal terbesar di dunia.  ""Indonesia termasuk yang memimpin posisi negara konsumen sekaligus produsen di sektor industri halal,"" ujar Dody ketika memberikan paparan dalam Indonesia Shari'a Economy Festival (ISEF) di Jakarta, Kamis (13/12/2018). Baca juga: Masa Suatu Saat Harus Impor Bumbu Rawon Halal dari Thailand? Secara keseluruhan, konsumsi makanan halal penduduk dunia mencapai 1.303 miliar dollar AS sepanjang tahun 2017. Angka tersebut akan meningkat 6,1 persen pada tahun 2023 mendatang, yakni mencapai 1.863 miliar dollar AS pada tahun 2023. Akan sangat disayangkan, jika Indonesia dengan potensi yang begitu besar dengan populasi jumlah penduduk terbesar di dunia hanya puas dengan menjadi negara dengan jumlah konsumsi makanan halal terbesar di dunia.  ""Indonesia, sebagai negara Muslim terbesar yang mewakili 13 persen populasi Muslim global, merupakan bagian integral dan sentral dari ekonomi Muslim yang kian besar di seluruh dunia. Sekitar 218,8 miliar dollar AS dikeluarkan oleh muslim Indonesia di seluruh sektor ekonomi Islam pada tahun 2017,"" ujar Dody. Baca juga: Halal Local Berambisi Jadi yang Terbaik di Australia  Belum maksimalnya industri makanan halal Indonesia terindikasi dari tidak masuknya Indonesia di dalam 10 besar negara dengan iklim industri pangan halal terbaik di dunia. Di dalam daftar 10 negara dengan iklim industri pangan halal terbaik terdapat Uni Emirat Arab di posisi pertama, kemudian di susul Malaysia, Brazil, Oman, Jordan, dan Australia. Kemudian juga terdapat Brunei Darussalam, Pakistan, Sudan, dan Qatar.  Adapun berikut daftar negara dengan pengeluaran pangan halal terbesar di dunia berdasarkan data Global Islamic Economy Report 2018/2019.",2018-12-13,"[1, 9]",https://asset.kompas.com/crop/100x108:900x642/750x500/data/photo/2018/12/13/3878744812.jpg,kompas,Indonesia Peringkat Pertama untuk Konsumsi Makanan Halal Dunia,https://ekonomi.kompas.com/read/2018/12/13/182909026/indonesia-peringkat-pertama-untuk-konsumsi-makanan-halal-dunia
